date_time,city,state,shape,duration,summary
6/19/13 23:00,Fairmont,WV,Unknown,5-6 minutes,Bright white object moving west to east. ((NUFORC Note: Probable sighting of the ISS?? PD))
6/8/13 21:00,Rivesville,WV,Cross,3 minutes,Spherical object that turned into a cross pattern .
6/4/13 12:35,Charles Town,WV,Circle,A few second,Like a falling star but not. It's fastest object I've ever seen.
5/30/13 23:30,Charleston,WV,Triangle,10 seconds,Blue Triangle over WV.
5/23/13 20:15,Cross Lanes,WV,Other,3 minutes,Orange polygon shaped aircraft.
5/15/13 20:40,Scott Depot,WV,Sphere,2 minutes,Orange orb and slow moving meteorites in Putnam County WV.
5/14/13 20:45,Princeton,WV,Formation,20 minutes,Sitting in wal-mart parking lot......noticed what appeared to be bright stars....after the sun went all the way down the lights remain
5/14/13 20:15,Parkersburg,WV,Cigar,1 minute,I observed May 14 2013 at 20:15hrs 1 white cigar shaped obj. 20ft or more in length flying at low altitude (no jet stream).
4/21/13 23:45,Mineral Wells,WV,Light,30 minutes,Two bright lights over treeline no sound
4/15/13 20:00,Mineral Wells,WV,Triangle,10 minutes,I saw a triangular shaped craft over Chesterville road in Mineral Wells WV. Am I the only one?
3/23/13 20:00,Ridge Mountain Elkins,WV,Fireball,:10,A friend showed me a video of a picture that shows three objects in it. One of the object was emitting laser beams from it. He says tha
3/15/13 19:45,Panther,WV,Light,2-5 minutes,It was about dark I was cleaning out my truck I was listening to music with the windows rolled up I can't remember the exact date b
3/9/13 20:30,Fayetteville,WV,Chevron,A few seconds,Band of lights traveled north to south silent. Clear night.
3/1/13 23:00,Charleston,WV,Triangle,2 minutes,Solid triangular lights or light on the underbody
2/2/13 20:00,Clarksburg,WV,Circle,2 minutes,Round pulsating orange object in the sky -- no noise
1/24/13 11:07,Scott Depot,WV,Changing,20 minutes,Small red/orange balls of light seemed to rise from behind the trees floating slowly up in the air and hovering changing shape several.
1/19/13 17:00,Fairmont/Morgantown,WV,Disk,1 minute,Red yellow/white and blue lights on saucer object floating over house. UFO WV.
1/1/13 01:30,Canaan Valley,WV,Fireball,30 seconds,Two Orange bright lights moving across Canaan Valley WV sky
12/20/12 22:30,Clarksburg,WV,Disk,30 seconds,Silver glowing disk hovering in the sky above Clarksburg WV.
12/14/12 23:17,Morgantown,WV,Sphere,4 seconds,Orange sphere descends over Morgantown airport.
11/21/12 18:00,Crawley,WV,Light,3 minutes,The ufo was very bright and made no sound what so ever.and at times my new fully charged spot light would go out or get real dim.
11/19/12 19:00,Chapmanville,WV,Fireball,15 minutes,Orange fireball UFO changed shape to triangle spinning like a boomerang.
11/17/12 23:30,Ansted,WV,Light,30+ minutes,Multicolored flashing light on cloudy night.
11/16/12 07:16,Morgantown,WV,Circle,10 seconds,Bright spherical fireball descending from the sky.
11/15/12 21:00,Morgantown,WV,Triangle,5 seconds,Triangle shaped BLUE UFO Morgantown West Va
11/10/12 14:15,Summersville,WV,Cylinder,30 seconds,Shiny silver cylinder type UFO near Veteran's Day Parade.
11/8/12 22:45,Victor,WV,Flash,varies,Different sightings over the course of the last 11 days. 11/19/12 most frightening.
11/8/12 22:45,Ansted,WV,Light,10-15 seconds,Bright blue light near Jupiter appeared and disappeared in a matter of seconds.
11/3/12 20:28,Fairmont,WV,Sphere,2 minutes,Illuminated spear viewed over Fairmont WV on 11-03-12 at 8:28 PM.
10/16/12 15:00,Williamson,WV,Cylinder,2 hours,An object was spotted hovering near Williamson W.Va. during the daytime witnessed by many.
10/12/12 21:45,Cabin creek,WV,Unknown,40 seconds,Three big white lights with a set of twinkling lights. Craft was hovering then moved at slow pace. Then it disappeared at of then air.
9/26/12 19:00,Buckhannon,WV,Formation,~10-15 minutes,UFOs Observed Over Buckhannon WV - September 2012
9/22/12 23:30,Point Pleasant,WV,Flash,5 hours,3 pulsating lights in small town West Virginia
9/20/12 20:35,Belington,WV,Cylinder,180 seconds,Silver streak. Imagine taking a pencil and drawing just a basic line in the sky. it was about an inch long from my perception of vision
9/20/12 00:57,Morgantown,WV,Fireball,Around 3 Seconds,I saw a fireball of green light that was completely silent.
9/19/12 19:00,Morgantown,WV,Other,1 hour,Orange lines and dots on the horizon of the sunset; differed in size and shape; moving very slowly while disappearing and reappearing.
9/16/12 22:20,Charleston,WV,Unknown,15 minutes,Strange Set of 2 Lights In The Sky Located Off Campbells Creek Drive Charleston WV
9/14/12 20:15,Wheeling,WV,Light,10 minutes,Red lights following each other but not in any type of formation
9/5/12 21:00,Hurricane,WV,Triangle,6 minutes,Large triangle red lights seen by many
9/3/12 21:45,New Cumberland,WV,Triangle,10 minutes,Three red lights forming a triangle in the sky
9/1/12 14:00,Union,WV,Triangle,2 minutes,High Altitude Craft.
8/28/12 23:00,Charleston,WV,Light,,Lights flying. very quiet.
8/25/12 22:30,Parkersburg,WV,Light,30 seconds,Bright orange light moves rapidly across the sky and dissappears suddenly three witnesses.
8/8/12 23:30,Inwood,WV,Triangle,10 seconds,Orange triangle with flames from tail shooting through sky above tree line
8/7/12 22:25,Moundsville,WV,Triangle,10 minutes,Three lights in the sky tat formed a perfect triangle
8/7/12 21:15,Weston,WV,Light,15 to 20 second,West Virginia call about 9:15 pm 08/07/2012  about bright slow moving light and other directional objects.
8/6/12 22:00,Pennsboro,WV,Light,20 seconds,Blueish light seen wabbleing through the sky over pennsboro wv
8/6/12 00:00,Ripley (North of; on rte. 77),WV,,Seconds,Entire sky lit up bright orange 2x and greenish blue once. It was not lightening.. Crazy!
8/1/12 02:00,Paw Paw,WV,Oval,2 seconds,I heard some yelling outside so i looked out my window and saw a bright white flash that zoomed off into the sky and dissapeared.
7/21/12 22:30,Vienna,WV,Formation,30 minutes,10 orange single round lights traveling from NE to SW to West
7/17/12 22:30,Morgantown,WV,Light,10 mintutes,Large spherical bright lights moving in tandem perfectly horizontally across the sky7 totatover 1o minuteshovering stationarry and fa
7/11/12 01:00,Jakes Run,WV,Light,10 minutes,Not a plane. Not a star. The most amazing thing I ever saw.
7/9/12 13:00,Kearneysville,WV,Disk,5 minutes,Silver colored saucer with dark trim around the bottom and top/middle.
7/6/12 22:30,Lewisburg,WV,Triangle,10-15 minutes,5 yellow-orange objects triangular in shape moving independant of each other in Lewiburg WV for over 15 minutes.
7/4/12 21:30,Morgantown,WV,Circle,Approx. 3 minutes,Orange light over cheat lake
7/4/12 00:00,Charleston,WV,Light,~10 minutes,Glowing ball rose from the mountain flew towards us hovered above us for about 30 seconds flew left and vanished into thin air.
7/1/12 23:00,Whitesville,WV,Rectangle,seconds periodically,On film @ angelanwv youtube. http://m.youtube.com/watch?v=A67fxy0O78s We had a windstorm on 6-29-12 that caused a blackout until 7-4-12
6/28/12 21:30,South Charleston,WV,Light,2 hours,Highly erratic flight pattern by unknown object flying around multiple other common aircraft.
6/27/12 23:00,Walton,WV,Light,10 sec,Circle of light flashed five times and took off and dissapeared
6/22/12 22:30,Grafton,WV,Fireball,1 minutes,On Saturday night my family and I were at the Grafton Drive inn laying in a sleeping bag. At approximately 10:30 I saw a ball of light
6/22/12 09:00,Cross Lanes,WV,Triangle,2 minutes,It was triangular and had lights on all corners with a glow coming from the center
6/15/12 03:00,Fairmont,WV,Light,2 hours +,Spinning UFO's over West Virginia
6/13/12 18:00,Mt. Lookout,WV,Cylinder,20 seconds,Silver cylinder obect flying close to public beach.
6/6/12 23:00,Daniels,WV,Unknown,60 seconds,Small white light floats at constant speed in straight line over Daniels WV.
5/22/12 03:35,Sutton,WV,Oval,20 Seconds,Bright oval light floating through the sky in a straight line.
5/18/12 23:00,Eskdale,WV,Unknown,Approx 30 sec.,Bright like an arc welder
5/15/12 21:00,Oak Hill,WV,Chevron,20 secs,a large boomerang shaped craft with glowing pulsating front edge soared silently at about cloud level for about 25 secs on clear night
5/5/12 23:00,Hedgesville,WV,Other,15 seconds,05/05/2012 Orange object spotted in Hedgesville WV that appeared and vanished within 15 seconds at around 11 pm.
4/10/12 13:45,Summersville,WV,Oval,5 sec,UFO flying west in daylight oval shape silver disappeared in about 5 seconds.
4/3/12 21:45,Philippi,WV,Teardrop,0:2:50,Bright blue/white orb forms hazy cloud changes shape to teardrop. ((NUFORC Note: Possible sighting of Venus. PD))
4/3/12 20:50,Mannington,WV,Oval,1 minute,"Tuesday april 3rd at 8:50 p.m. in Mannington wv I was pulling in my drive way and my two kids say ""hey dad what is that in the sky abov"
4/1/12 23:30,Martinsburg,WV,Light,5-10mins,Since I am not allowed to smoke in the house I have to go outside on the deck. The first night it had happened I was sitting in the c
3/23/12 20:30,Cowen,WV,Sphere,1 minute,Blue sphere
3/19/12 06:20,Charleston,WV,Unknown,20 seconds,Bright light entering cloud with major lightning activity and disappearing.
