date_time,city,state,shape,duration,summary
11/14/04 01:14,Dupree VOR (in-flight),SD,Light,4 minutes,White pulsing light
11/11/04 12:30,Sioux Falls (near),SD,Light,approx. 5 mins,My husband and I were driving south on Interstate 29 going to Sioux Falls. When we were about 6-7 miles north of the city I was looki
9/12/04 01:00,Lead,SD,Flash,30 minutes,light in the sky flashed once approx. every 2 minutes but never moved. Stayed in one location and flashed once every 2 minutes!
9/2/04 22:43,Sisseton,SD,Fireball,5 seconds,"""Armageddon"" or ""Deep Impact"" type fireball cruises over South Dakota"
7/26/04 22:27,Watertown,SD,Light,3 or 4 minutes,A bright light similar to a very bright star flew across the sky from the northwest to the southeast at a constant speed.
6/10/04 23:28,Sturgis,SD,Unknown,15 seconds,A ufo consisting of 2 white lights moving north easterly over I90 near Piedmont SD. Sighted on June 10 2004
3/15/04 18:00,Rapid City,SD,Triangle,8min,It hovered until we stopped like it was waiting for someone to see it.
2/24/04 18:20,Spearfish Canyon,SD,Circle,15 SECONDS,At aproximatly 18:20 Hrs. I was working outside in our parking lot and happened to look up at the moon and the bright planet to its low
2/14/04 20:17,New Effington,SD,Unknown,2 seconds,Explosion in the sky
1/14/04 05:40,Pickstown,SD,Unknown,<10 seconds,Meteorite-like object tracking across the entire sky from east to west moving at a tremendous speed.
1/13/04 21:00,Little River,SD,Unknown,10 seconds,orange lights in a L shape
12/16/03 02:00,Webster,SD,Egg,none,ME AND A FEW FRIENDS SAW AN EGG SHAPED CRAFT ON A COUNTY ROAD. ((NUFORC Note: Student report. PD))
9/12/03 22:20,Vermillion,SD,Rectangle,5-7 seconds,Darker than night rectangle with dim lights
8/30/03 23:15,Sisseton,SD,Formation,4 Minutes,Strange jet fighter formations in the middle of the night.
8/18/03 23:00,Rockerville,SD,Triangle,5 min.,two triangles in the night sky
5/7/03 12:37,Oglala,SD,Circle,,the objects were sighted at 12:37 pm and it was a bunch of them it appeared to be 11 to 15 and they were siraling altogether in one big
4/25/03 21:00,Hot Springs,SD,Light,30 Min,5 points of light moiving quickly and erratically at different times
2/12/03 06:35,Huron,SD,Triangle,2 min,A triangular shape light that hovered for about 2 min and then just faded away.
1/3/03 02:29,Ft. Thompson,SD,Light,10-15 mins,freaky mann...........................................
12/7/02 23:30,Sioux Falls,SD,Teardrop,1.5 seconds,Have seen numerous objects over sky north of Sioux Falls in past few months.
12/7/02 23:15,Sioux Falls,SD,Teardrop,1 1/2 seconds,12/7/02 - Tear shaped white light that shot straight up out of sight.
9/6/02 20:30,Spearfish,SD,Cigar,1-2 minutes,I saw a cigar shaped glowing blue object travelling at a high rate of speed.
8/21/02 22:30,Sisseton,SD,Light,1 minute,Intelligent white light floating above us. Took off when it knew we seen it.
7/28/02 22:00,Rapid City,SD,Light,appr 5 min,A single point of light similar to a satellite was seen moving erratically across the night sky over the Black Hills of SD.
7/12/02 01:20,Rapid City,SD,Light,2 minutes,spooky light that shines at you but tries to act like a star in a constellation afterwards.
7/7/02 09:45,Eagle Butte,SD,Light,20 min.,Red and blue lights turning real bright.
2/18/02 01:00,Sioux Falls,SD,Triangle,30 seconds,Grouping of rectangular or triangular objects hovering dancing around each other absolutely silent then rapid accleration.
12/31/01 21:37,Mission,SD,Unknown,21:37-23:34(estimate),T WAS SHAPED LIKE NOTHING IVE EVER SAW AND IT WAS SCARY AND COOL AT THE SAME TIME.
10/15/01 19:35,Rapid City,SD,Triangle,30 seconds,I have never seen anything like this before. It kind of scared me.
8/30/01 21:00,Rapid City,SD,Light,45 min,many light objects flying around in an area
8/1/01 23:15,Iroquois,SD,Oval,2-3 minutes,Bright oval light moving west to east near the North Star
6/28/01 23:00,Spearfish,SD,Light,45min,On a camping trip I saw what I've been waiting for all my life.
6/8/01,Springfield,SD,Unknown,,((HOAX??)) A slow red moving objectgoing about 3miles per hoursleaving SpringField going towards Tyndall.
11/1/00 21:00,Mitchell,SD,Other,1 minute +/-,It looked like a flying canoe.
10/21/00 12:00,DeSmet,SD,Unknown,Not sure,We were at the Lake Henry fishing. We took a picture and we never saw anything but when we looked at the picture there is an object in
9/27/00 20:35,Rapid City,SD,Light,1 minute,Looked for and found a satellite as well as a UFO
5/29/00 01:00,Sioux Falls,SD,Fireball,5 sec,I am going out of my apartment reguraly to smoke cigaretes and since I am working nights I am a night owl you can say. I have seen me
5/15/00 23:00,Wolsey,SD,Fireball,5 minutes,LARGE flashing lights set on horizon.
5/1/00 23:00,Red Shirt (near),SD,Light,3 minutes,A flying object that flew parallel with me caused electronic effects and a truly weird experience
3/23/00 18:00,Sioux Falls,SD,Diamond,5 min,2 diamond shape star colored objects.move across the SD sky silently while clocking device is off then on.
8/11/99 17:30,Hwy. 90,SD,Triangle,7 hours,A cloud appeared in the sky huge oval in shape emitting the most amazing magnetic field shooting lightening out in short spikes aro
7/4/99 21:00,Pine Ridge,SD,Light,15-20 secs,steady light yellow orangish light moving from southwest to middle of the night sky turning sharp and headed due north.
6/15/99 19:00,Northern Oglala,SD,Flash,30-45minutes,"Finally I have the courage to speak up.

500 Lights On Object0: Yes"
10/17/98 11:30,Bridgewater,SD,Other,5 minutes,Broad daylight  clear sky very strangely moving object-like a child skipping rope
8/3/98 00:30,Midland,SD,Unknown,45minutes,Red ball of light exploding into many small white lights with one strobing along highway.
8/1/98 23:00,Pierre,SD,Unknown,10 seconds,Red and green lights moving with no sound over Pierre in central South Dakota seen in 1998 now finally reported.
