date_time,city,state,shape,duration,summary
10/5/11 22:00,Auburn,NY,Triangle,about a few minutes,Unbelievable star that turns into a UFO.
10/1/11 00:00,Staten Island (over),NY,Unknown,10 minutes,Huge bright fireball descends over Staten Island.
9/30/11 12:19,Tyre,NY,Cigar,45 Seconds,Cigar shaped object seen from car.
9/28/11 09:52,Tarrytown,NY,Triangle,3 minutes,Ufo seen over Tappan Z Bridge Westchester County NY
9/27/11 20:30,Cheektowaga (Buffalo),NY,Fireball,Approx 1 min,We saw a fireball object no lights no sound nor smoke/exhaust.
9/26/11 23:00,Owego,NY,Light,30 min,2 shinning lights in-sink moving came closer.
9/26/11 18:30,Maine,NY,Triangle,3 min.,Triangular shaped object.Size of large van.No noise or physical disturbance.Two rear white lights one green light
9/24/11 23:00,Fairport,NY,Formation,1 minute,2 large lights in the sky with a orange glow. At first thought to be a plane flying very low and quite however they joined together to
9/23/11 19:15,Island Park,NY,Fireball,2 mins,One fireball floating slowly up and down in the sky a circle with fire in it my husband and I both saw it
9/20/11 20:30,Staten Island,NY,Fireball,30 SECONDS,RISING ORANGE FIREBALL OVER STATEN ISLAND
9/16/11 09:00,Potsdam,NY,Fireball,4 seconds,Orange fireball in sky.
9/13/11 13:00,Fort Edward,NY,Oval,10 minutes,White object traveling fast
9/12/11 23:00,Kennedy,NY,Unknown,five mins,large very bright lights semed to be connected no noise vey close to my house
9/11/11 02:30,Islip terrace,NY,Sphere,2 minutes,Floating orb of light
9/10/11 21:00,Tonawanda,NY,Fireball,5 min,two bright amber lights hovering or moveing slow
9/10/11 14:30,Williamsville,NY,Other,15 sec,On Sept 10th 2:30 p.m in Williamsville NY.In clear skys my daughter captured an amazing photo of a UFO
9/10/11 09:25,Buffalo,NY,Circle,3 min,My husband was on the back deck and called for me to come out and up in the sky was two orange dots following each other then the first
9/9/11 21:15,Montauk,NY,Cylinder,approx. 35 mins,Yellow to orange colors radiating above and below cylindrical or disk shaped object travelling at high rate of speed
9/9/11 20:30,Rochester,NY,Circle,1min,Amber/orange balls 1 following the other changeing direction at unbeliveabley fast speeds
9/7/11 02:02,Nassau County,NY,,10 seconds,"Blue light ""explosion"" as if viewed within a dome or planetarium"
9/4/11 22:00,Ashford Hollow,NY,Other,30 seconds,i was at my parents cabin in ashford hollow ny for the holliday weekend. my kids were gonna meet me out there but didn't make it. so of
9/4/11 00:00,Savona,NY,Light,an hour,I am at a loss to rationally explain what my girlfriend and I have seen not once not twice but three times in a week!
9/3/11 22:22,Kings Park,NY,Oval,5-10 minutes,6 glowing spheres in the sky moving in exact uniform formation
9/3/11 20:16,Rochester (Town of Chili),NY,Circle,20:16-21:30,8-18 red/orange lights seemingly rising from the distant tree line above I-490 westbound after chili center exit south/southwest of my
9/2/11 15:00,Syracuse,NY,Disk,5:00-5:30,a color changing object that left a trail of light
9/1/11 21:47,Ovid,NY,Light,5 minutes,it stopped and much quicker began to go the opposite direction suddenly plummeted toward the ground shot back up to where it was before
