date_time,city,state,shape,duration,summary
11/13/16 23:20,Benson,VT,Triangle,30,Triangular object hovering with red and green lights.
10/7/16 19:30,Manchester,VT,Triangle,15 minutes,Small glowing orange beams. 3 in a triangular formation.
9/24/16 18:15,South Burlington,VT,Oval,15 minutes,UFO Hovers and departs over Burlington International Airport (BTV).
9/12/16 22:30,Stamford,VT,Cross,30 minutes,Cross shaped lights to the west of Mt. Greylock viewed from Vermont
9/6/16 22:00,West Windsor,VT,Unknown,30-40 minutes,The sky was green with white light streaming through it. I was headed to bed and saw this thinking Northern lights... there was a few f
9/6/16 22:00,Windsor,VT,Unknown,22:35,GREEN AND RED FLASHING LIGHTS IN WESTERN SKY OVER VERMONT FROM EASTERN VERMONT.
8/23/16 23:00,Rutland (near; Griffith Lake),VT,Circle,6 seconds,Bright flash of circler light over Green Mt..
8/20/16 22:30,West Pawlet,VT,Sphere,15 minutes,Two craft pass slowly at low elevation a few minutes apart.
8/12/16 02:00,Wells,VT,Light,3 hours,We began to observe a lot of unusual activity and bright lights on the mountains
8/11/16 20:00,Sharon,VT,Circle,3 seconds,Flashing bright white and red ring seen in sky above Sharon from highway. ((anonymous report))
7/25/16 23:15,VT (30 minutes from Quebec border),VT,Light,10 minutes,Ghostly Motorcycle-like “Headlight” appears very fast in rear view mirror then vanishes
7/19/16 21:15,Vergennes,VT,Fireball,7-10 minutes,2 bright reddish-orange fireballs seen flying in a unique flight path not seen by usual aircraft.
3/4/16 18:25,Thetford,VT,Light,1 minute,Two circular balls of yellow light in uniform position.
3/4/16 18:15,Fairlee,VT,Oval,5 minutes,Three pairs of two bright orange discs low in the sky that would change luminosity and were all connected to each other by a tail.
3/3/16 20:30,West Topsham,VT,Changing,10 minutes,Several orange lights moving in odd and changing patterns
3/3/16 20:30,West Topsham,VT,Changing,10 minutes,Several orange lights flying separately and in triangular formation accompanied by a loud roaring noise.
1/20/16 20:00,Barre Town,VT,Circle,10 seconds,3 bright-warm yellow colored solid circles-tear shape (?) dancing in-out of clouds in circular pattern. Lasted 5-10 sec; 2 times over
1/20/16 19:00,Montpelier,VT,Circle,1-2 minutes,Red twinkling disappearing and reappearing lights in the sky.
1/20/16 19:00,Washington,VT,Circle,5-10 seconds,Saw 5 bright oranges circles in a horizontal line each one faded away in progression. I've never seen anything like it.
1/20/16 19:00,Norwich/Thetford,VT,Other,10 minutes,Trio of very bright lights appear then fade
12/31/15 19:25,Plainfield,VT,Unknown,30 seconds,Low flying noisy low pitch type sound large rectangular blue light with two red same-sized lights right behind.
11/11/15 20:35,Barre,VT,Other,3-4 seconds,Blue and glowing looked like a plane fast and no sound. ((NUFORC Note: Meteor?? PD))
11/11/15 09:39,Williston,VT,Circle,3 seconds,streaked through sky-larger than a shooting star with blue red color
11/6/15 20:30,Barre,VT,Other,3 seconds,It was blue glowing and fast.
11/2/15 00:00,Burlington,VT,Unknown,15 minutes,Bright white light with flashing colored lights--hovering then appearing to drop about 50 feet then zooming back up.
10/19/15 14:50,Hinesburg,VT,Light,1 minute,Bright almost reflective looking large light floating in the sky. Then light went out and object turned transparent and slowly faded a
9/21/15 21:30,Waterbury,VT,Triangle,3 minutes,3 lights orange moving switching places to create different shaped triangles two other lights seemed to dart in and out up and down thr
9/11/15 21:00,Essex Center,VT,Circle,5 minutes,5 large hovering bright lights that randomly turned &quot;on&quot; and &quot;off&quot;.
8/15/15 23:00,Washington,VT,Fireball,14 minutes,Amazing sight too see.
8/15/15 21:10,Eden,VT,Sphere,5 minutes,My wife and I were in Eden Vermont from Thursday August 13th to Sunday August 16th with our 3 year old daughter. On Saturday August
8/12/15 00:35,Guilford,VT,Rectangle,1 minutes,2ft by 1ft translucent rectangular object hovered off a tree branch in front of our car reflecting our headlights then flew away; 2 w
8/9/15 23:20,Westford,VT,Light,20 minutes,Previously stationary light brightens significantly begins to move quickly and disappears into space.
8/3/15 23:11,Lincoln,VT,Oval,10 minutes,3 large fast and bright turquoise ovals circling each other 15min 2 witnesses. Lincoln VT.
7/31/15 22:15,Saint Johnsbury,VT,Sphere,10 minutes,Unexplained Bright White Lights Over Saint Johnsbury Vermont!!
7/6/15 22:10,Enosburg Falls,VT,Other,5 minutes,4 red lights in the sky.
7/3/15 21:50,Montpelier,VT,Light,20 minutes,Red single light object stationary with quick changing travel patterns to other locations.
7/1/15 22:00,Montpelier,VT,Light,7 minutes,Red blinking light movimg in fluid motions accompanied by zero sound.
6/28/15 21:00,Colchester,VT,Oval,5,Noticed a bright red light over the tree line. towards Burlington Vt. I never have seen a plane this bright so I went to look.
6/8/15 13:30,Newbury,VT,Cigar,15 minutes,UFOs caught by accident on cell phone while photographing an iridescent cloud formation.
5/23/15 22:55,Londonderry/Andover,VT,Circle,5 minutes,Second time seeing the bright dot in the same spot at the same time looking the same with a yellow glowing light with red under it.
5/17/15 22:50,Londonderry/Andover,VT,Circle,10 minutes,A bright big dot in the sky that was yellow with a little red at the bottom.
5/2/15 23:30,Manchester,VT,,15 minutes,Three bright reddish-orange astrix shaped lights entered the sky one at a time on the same path from the south. They hovered then fle
5/1/15 21:35,Washington,VT,Unknown,5 seconds,Blue light streaking across sky seen by 1 person in Washington Vermont.
5/1/15 21:30,Milton,VT,Disk,2 seconds,Green flying lights over wooded area in Milton.
5/1/15 21:24,Burlington,VT,Light,30 seconds,Blue and green explosion in sky; leaving blue and green orb that flew in a zig zag into the distance.
5/1/15 13:00,Rockies,VT,Triangle,1 minute,Flying above the Rockies at 35000 feet. I was sitting in a window on the plane looking down at the mountains covered with snow.
4/21/15 22:54,South Burlington,VT,Light,1 minute,Big blue light above Shelburne Rd. maneuvered in a 90 degree angle then disappeared.
4/14/15 20:15,Lyndonville,VT,Light,2 minutes,Travelling south on I91 4 orange lights appeared. Each seeming to have it's own motion and light.
4/10/15 21:23,Jericho,VT,Other,5 minutes,5-7 large orange glowing lights that lite up then disappear. But never break formation. Just floating in the night sky.
4/10/15 19:50,South Burlington,VT,Light,100 seocds,Yellow Orange light seen in sky in South Burlington.
4/10/15 07:30,East Arlington,VT,Diamond,1 minute,Enormous metallic object.
4/9/15 21:45,,VT,,10 minutes,We saw 8 orange glowing lights in Vermont from the NY side. The lights were in a triangle like shape then went to a straight line. The
4/7/15 20:00,Richmond (near),VT,Other,2 minutes,Two lines of horizontal lights stationary.
4/3/15 20:06,Milton,VT,Sphere,5 minutes,Orange light travelling East to West parallel with Milton-Westford Rd
3/24/15 17:46,Colchester,VT,Sphere,5 minutes,((NUFORC Note: Witness provides no information. PD))
3/21/15 23:20,Castleton,VT,Formation,5 minutes,Formation of 3 lights in a wide but perfect straight line remained in place.
3/14/15 21:00,North Hero,VT,Sphere,4 minutes on 3 occasions,3 orange spheres in the sky then 2 then 2 more darting around with 90 degree terns then slowly faiding away.
2/15/15 22:00,Barre,VT,Sphere,10 minutes,It was clearly some type of air craft round sphere with incredible navigational control and variable speed.
1/21/15 18:30,West Danville,VT,Sphere,1 minute,Unexplained lights on otherwise dark road
1/15/15 17:30,Fairlee,VT,Unknown,1-2 minutes,Horizontal groups of lights appearing over Fairlee Vermont.
1/14/15 20:40,Hartford/Dothan,VT,Light,1-2 minutes,A very bright cluster of three lights over the Windsor County Vermont area.
1/10/15 16:40,Rutland,VT,Sphere,30 seconds,Bright orb witnessed moving back and forth then vanishing by 3 people in Vermont 1/10/15 16:40
1/9/15 23:30,Rutland,VT,Circle,2.5 hours,Circular points of multi-colored flashing lights.
1/8/15 17:55,Concord,VT,Unknown,1-2 minutes,Golden orb light that becomes three and then six lights hovering over the trees.
1/5/15 23:00,Windsor County,VT,Flash,3-5 minutes,A bright core of light appears in a ceiling window very strong lasts 3-5 minutes and moves off. Lasted last 4-5 days.
1/3/15 21:45,Woodstock,VT,Oval,3 minutes,Second time I've seen this. Silent orange glowing ball moving in straight line at slow speed making 90 degree turns. No flashes.
1/1/15 00:30,Rutland,VT,Formation,10 minutes,7 fiery ufos.
12/27/14 18:50,Thetford,VT,Triangle,5 minutes,3 orange lights in triangle formation flying south on I-91 between Thetford and Hanover.
12/27/14 17:15,East Charleston,VT,Light,2 minutes,Traveling by truck on Rte 105 East from Derby to East Charleston. Observed a bright orange light traveling slowly (est. 80-100mph)from
12/7/14 17:20,Morrisville,VT,Other,2 seconds,Large plane-shaped object illuminated by orange lights seems to fall out of sky but makes no sound.
12/4/14 21:00,Fairfax,VT,Disk,2 hours,Two-hour UFO event in Franklin County Vermont multiple witnesses.
11/25/14 16:30,Colchester,VT,Light,3 seconds,Bright green object.
11/11/14 17:15,Newport,VT,Light,15 seconds,Single orange silent light.
10/30/14 19:45,Fairlee,VT,Formation,20 minutes,Large arrow-shape object over town.
10/11/14 07:00,Windham,VT,Circle,5+ minutes,First sighting: really bright orange light shone through the trees and then was observed clearly just hovering in the sky.
10/9/14 18:30,Peacham,VT,Sphere,4 minutes,Two orange orbs of unexplained origin observed in the sky appearing to be self autonomous.
10/8/14 14:00,Milton,VT,Changing,10 minutes,Above my roof from the back yard in a still position the ship was plain polish silver original shape was a circle with 4 lights.
9/9/14,Rutland,VT,Sphere,5 minutes,If others besides the four of us saw this craft come forward u were not imagining it it was real!!!!!!!!! if u took pic plz submit them
9/1/14 21:30,South Londonderry,VT,Changing,7-10 seconds,Large glowing light greenish  object traveling across the sky no tail no sound changing shape slightly.
9/1/14 20:25,Concord,VT,Changing,1 minute,Shape change color change and direction change.
8/25/14 21:50,Rutland,VT,Circle,3 minutes,Lights over Rutland VT 8/25/2014.
8/23/14 09:10,Georgie,VT,Triangle,60 seconds,Deep orange triangular object appears west of Saturn and Mars on Sat Aug 23 2014
8/18/14 21:56,Waterbury,VT,Sphere,15-20 seconds,Aug. 18th 2014. Waterbury VT UFO.
8/16/14 22:58,Newport,VT,Rectangle,5-15 minutes,Slow moving 30-60+ amber lights heading northeast of Lake Memphremagog.
8/6/14 21:15,Dummerston,VT,Sphere,5 minutes,Three light balls in an arch and then dancing light balls.
7/27/14 22:00,Belvidere,VT,Light,7 minutes,Circling orange red light over rural mountain area  not a plane suddenly disappears.
7/21/14 00:30,Burlington,VT,Light,1 minute,I was smoking a cigarette star gazing on my back porch when i noticed a star brighter than the others. Almost as soon as i looked at it
7/19/14 21:10,Williston,VT,Rectangle,10 seconds,Block of extremely bright pure white lights similar to baseball stadium/flood lights.
7/9/14 22:17,Winooski,VT,Fireball,2-3 minutes,1 round orange fireball! HUGE no noise. Over winooski VT 10:17pm 7/9/2014 2 witnesses.
7/9/14 21:15,Williston,VT,Unknown,15 seconds,Flashing white and red light in the sky over Williston VT.
7/5/14 22:00,Williamstown,VT,Fireball,20 seconds,Bright orange fire ball.
7/4/14 21:30,St. Johnsbury,VT,Circle,2-3 minutes,3 orange lights flying.
6/28/14 23:00,St. Albans,VT,Chevron,20 minutes,Orange craft nearly triangular slow moving from the north to the south in a line then each flashed.
6/28/14 20:30,Vergennes,VT,Fireball,2-3 minutes,Reddish-orange orb that moved noiselessly from east to west about 1000 feet up then suddenly shot straight up until it was no longer
5/25/14 21:50,Essex Junction,VT,Light,10 minutes,Five orange lights in the sky over Essex area in an “M” pattern; around 9:50PM 5/25/14.
4/25/14 01:00,Castleton,VT,Light,5 minutes,Orange light fell from sky and then a bright flash in the woods.
4/17/14 21:50,Benson,VT,Cylinder,1/2 hour,"Red green and yellow object in the night sky. ((NUFORC Note: Possible ""twinkling"" star? PD))"
3/8/14 23:30,Brandon,VT,Rectangle,1 hour +,Vermont red & blue vertical lights in sky.
2/23/14 20:15,Williston,VT,Fireball,Seconds,Large orange fireball exceptional speed and low altitude; observed by at least two people. AWESOME!
2/22/14 20:00,Burke,VT,Cone,2 minutes,While grooming ski trails at Burke mountain in east Burke Vt. I was facing in my groomer NE and noticed a group of 10 lights.
2/22/14 19:45,Jeffersonville,VT,Sphere,2 minutes,Bright orange lights appeared over mountains no sound disappeared and quickly as they appeared.
2/22/14 19:00,Williston,VT,Fireball,3 minutes,Several bright glowing orange-yellow orbs low in the sky. Geometric formation (diamond triangle)
2/12/14 19:00,Thetford Center,VT,Other,10 minutes,My husband and I came outside for a cigarette around 8 pm on the sixth of February I looked up and noticed this very large very bright
2/8/14 06:00,Williston,VT,Circle,,Bright light in Southwestern sky over Vermont.
12/31/13 18:38,Newfane,VT,Unknown,2 minutes,Five orange sphere in night sky in Newfane VT.
12/31/13 00:29,Brattleboro,VT,Fireball,15 minutes,Orange or flew 100 miles an hour at least and then disappeared in to spaces at least at speed some 20000 mph.
12/25/13 19:00,Dorset,VT,Light,5 minutes,Husband and wife witness approximately 7 red-orange orbs over route 7.
12/24/13 19:15,Montpelier,VT,Cylinder,4-6 minutes,I saw what I initially believed to be a bright star but quickly noticed it was much too bright and more importantly bright orange.
12/15/13 22:30,Danville,VT,Oval,3 minutes,Low in the sky silent with three of the larger brighter lights forming a triangle.
12/13/13 19:00,Concord,VT,Fireball,5 minutes,Outside facing southern sky at 1900pm several bright lit orange fire spots no noise in a row blinking off and on.
12/13/13 17:45,Fairlee,VT,Unknown,1 minute,Orange fiery lights in the sky that disappeared in perfect succession leaving only the clear night sky.
12/7/13 18:30,Rutland,VT,Circle,3 minutes,The object changed from orange to white light then back to orange.
11/24/13 22:11,Burlington,VT,Changing,30 seconds,One Orb splits into Four. One massive object? or four small orbs traveling in unison?
11/24/13 22:10,Burlington,VT,Triangle,1 minute,Large Black Triangle High Altitude.
11/20/13 18:00,Montpelier,VT,Oval,15 seconds,Two bright yellow/orange oval shapes moving in irregular patterns making no noise fading in and out and then disappeared.
11/20/13 17:50,Norwich,VT,Light,3 minutes,Group of lights seen over Thetford Vermont.
11/20/13 17:45,Quechee,VT,Formation,2 minutes,5 to 6 fireballs in formation in southeast sky 17:45 11/20/13
11/20/13 17:40,Randolph Center,VT,Circle,15 seconds,4 fiery orange colored orbs in Northern sky. Moved from North to West in a perfectly horizontal manner.
11/20/13 17:30,Montpelier,VT,Light,60 seconds,One bright light disappeared and reappeared as two disappeared and reappeared as three then four in a uniform row.
11/20/13 17:00,Woodbury,VT,Light,30 minutes,Over North Central Vermont: Three large stationary red lights in a triangle for 15 seconds then simultaneously disappear.
11/20/13 17:00,Granville,VT,Fireball,2 minutes,Orange fire balls appeared over...
11/20/13 16:55,Lyndon,VT,Flash,1 minute,Three white lights flashed on in a triangle one on top two on bottom hovered a few seconds to a minute then flashed off.
11/20/13 16:55,Berlin,VT,Fireball,10 minutes,Multiple orange lights seen over Berlin Vermont.
11/20/13 16:50,Granville,VT,Fireball,1 minute,Unknown object flying over....
11/19/13 17:50,St. Johnsbury,VT,Circle,5 seconds,4 reddish orange lights appeared one by one then disappeared one by one appeared to be headed northeast.
11/14/13 18:45,Saint Albans,VT,Circle,5 minutes,2 bright orange orbs silently flying through the sky.
